Number of frames: 3500																																										
Frequency: 100																																										
Units: deg/mm																																										
																																										
Frame	smart_thigh Rz	smart_thigh Ry	smart_thigh Rx	smart_thigh x	smart_thigh y	smart_thigh z	smart_shank Rz	smart_shank Ry	smart_shank Rx	smart_shank x	smart_shank y	smart_shank z	smart_foot Rz	smart_foot Ry	smart_foot Rx	smart_foot x	smart_foot y	smart_foot z	smart_up_arm Rz	smart_up_arm Ry	smart_up_arm Rx	smart_up_arm x	smart_up_arm y	smart_up_arm z	smart_low_arm Rz	smart_low_arm Ry	smart_low_arm Rx	smart_low_arm x	smart_low_arm y	smart_low_arm z	smart_low_back Rz	smart_low_back Ry	smart_low_back Rx	smart_low_back x	smart_low_back y	smart_low_back z	smart_up_back Rz	smart_up_back Ry	smart_up_back Rx	smart_up_back x	smart_up_back y	smart_up_back z
1788	12.0277753	-65.12713098	-14.24662287	222.605072	88.6884079	490.490509	11.09022084	12.01417127	6.277170524	376.6447449	80.2881546	293.3139038	-17.94533167	29.29490675	12.98536782	419.9213867	109.5372772	56.25717926	-19.08713098	5.73203477	-7.284103052	186.608078	41.85839844	993.8709106	6.682228063	-20.40418611	-21.3955061	431.3766174	3.563321114	1050.484375	-0.110613973	14.05606059	-4.139949691	-52.1572609	297.6695251	686.303772	-0.909388888	27.31372159	-3.166616785	-24.97203064	307.0969238	1048.908325
1789	12.66317158	-65.31917541	-14.86053479	222.024765	88.59304047	490.3308411	11.03606086	11.97643533	6.232481877	376.2407227	80.32684326	293.5447388	-17.84331596	29.33860288	13.07097229	419.8579407	109.4693451	56.29772949	-19.0101667	5.569621837	-7.11649149	183.3011627	41.61060715	992.5215454	6.707961654	-20.3793191	-21.41945958	428.0983887	3.550969124	1049.452515	-0.060808114	13.65150251	-4.074759805	-54.99673843	297.7814636	684.1843872	-0.832856565	27.24159137	-3.151144059	-28.96978569	306.5030518	1047.254517
1790	13.12402749	-65.50862437	-15.4018785	221.4533691	88.55788422	490.2621155	10.89568084	11.8998339	6.133828332	375.8087463	80.39687347	293.7985535	-17.75092229	29.37293483	13.11093658	419.8143616	109.4129105	56.3465271	-18.9275641	5.45042479	-6.949604355	180.1136169	41.3903389	991.3342285	6.772281546	-20.32256193	-21.41215127	424.977356	3.610412598	1048.431885	0.035947783	13.22067723	-3.971257252	-57.87707138	297.8788452	682.3464355	-0.763330522	27.21427574	-3.135283506	-32.80189896	305.9402161	1045.886719
1791	13.39275018	-65.68640736	-15.66342694	220.8748016	88.59156036	490.2374573	10.85363078	11.82764649	6.014491694	375.3543396	80.49511719	294.0542908	-17.68222766	29.4210501	13.18270821	419.803772	109.4003143	56.38207245	-18.83660305	5.366563301	-6.815806926	177.0601501	41.17788696	990.3277588	6.756826535	-20.26083922	-21.40686129	422.0310669	3.697213411	1047.442017	0.111420322	12.77065655	-3.865761992	-60.72574234	297.9563293	680.7800903	-0.621685686	27.15374319	-3.06658525	-36.50736618	305.4026184	1044.764526
1792	13.59003678	-65.87056292	-15.84254523	220.2624359	88.71458435	490.262207	10.81566944	11.73461163	5.952471015	374.8640137	80.6108017	294.3063354	-17.5732093	29.51718842	13.22314976	419.8004761	109.4063034	56.40477753	-18.69042505	5.311902151	-6.754838523	174.1503754	40.98478699	989.4927979	6.786191653	-20.17166427	-21.45297873	419.2524719	3.830605984	1046.490723	0.098218154	12.35659683	-3.782059732	-63.49386215	298.0479431	679.4508057	-0.463426681	27.12190085	-2.984181365	-40.09434509	304.8669128	1043.818848
1793	13.7216588	-66.07812554	-16.08166503	219.5912476	88.85313416	490.3785095	10.77338544	11.62475657	5.87537867	374.3248901	80.75760651	294.5822754	-17.48647444	29.59937267	13.19114605	419.7926636	109.4664841	56.37913513	-18.48754794	5.280628422	-6.755764014	171.3865204	40.82923508	988.7844849	6.841798784	-20.06550776	-21.48748143	416.6233521	4.045888901	1045.57019	0.173498184	11.96749888	-3.697781174	-66.19046021	298.1924133	678.2615967	-0.340720918	27.10808508	-2.882584863	-43.55216217	304.3325195	1042.997437
1794	13.93086493	-66.25462446	-16.29557802	218.8596954	89.08049774	490.5727234	10.73160518	11.52852604	5.759928409	373.7469482	80.98347473	294.8552246	-17.4263534	29.64828366	13.18233682	419.776001	109.536293	56.36677551	-18.27406184	5.242269226	-6.749930178	168.7758484	40.70941544	988.1464233	6.759446339	-19.99643577	-21.33252493	414.1368713	4.302716732	1044.677246	0.216304287	11.66996559	-3.626809532	-68.75978088	298.4110107	677.159729	-0.212810378	27.04918324	-2.748234615	-46.930336	303.8076477	1042.276611
1795	14.24575458	-66.39947228	-16.60722248	218.0945587	89.3316803	490.83078	10.69847791	11.43733277	5.624057164	373.1515808	81.24169922	295.10849	-17.34929009	29.68477053	13.16319692	419.7259521	109.577034	56.41945648	-18.07308182	5.205875417	-6.724743002	166.3090668	40.62603378	987.5197754	6.799460576	-19.88182519	-21.39659723	411.7779846	4.589037418	1043.810669	0.265869035	11.39923226	-3.551949378	-71.22420502	298.6936035	676.1427002	-0.097704882	27.01712062	-2.588222706	-50.23017502	303.3135681	1041.621216
1796	14.69514517	-66.52209467	-17.06932576	217.3244171	89.55871582	491.1257324	10.66157354	11.34064802	5.558391298	372.5444336	81.50359345	295.3684387	-17.28955667	29.71215276	13.20587023	419.6446228	109.6199417	56.47965241	-17.8234384	5.167355711	-6.696152257	163.9682922	40.60546494	986.8618164	6.76817959	-19.78325532	-21.34781431	409.5291443	4.958827972	1042.955566	0.318361841	11.14093756	-3.465606395	-73.62088013	299.0132446	675.1900635	0.063663306	26.94506896	-2.448683222	-53.40569305	302.8412476	1040.980347
1797	14.87234247	-66.67781615	-17.2316896	216.5786438	89.87859345	491.4109192	10.5279315	11.25218427	5.4443297	371.9328308	81.811203	295.6047974	-17.25920501	29.72203263	13.18282517	419.5669861	109.6623077	56.51792145	-17.61430826	5.129295336	-6.61216569	161.7590332	40.62662506	986.1484375	6.709760128	-19.7070509	-21.30831703	407.3861084	5.344534397	1042.080444	0.409453486	10.84317632	-3.376943283	-75.95436859	299.3528442	674.2803955	0.218691491	26.87849339	-2.380307265	-56.46889877	302.3926392	1040.351074
1798	15.66277636	-66.73893268	-18.05298057	215.8825531	90.20684815	491.7206116	10.45106967	11.1801881	5.325748225	371.3570557	82.11169434	295.8212891	-17.25178401	29.69623159	13.12976485	419.4953003	109.7263031	56.56357193	-17.45428375	5.105243678	-6.465071163	159.6569824	40.67649841	985.3707275	6.768424196	-19.63299969	-21.3067256	405.3475342	5.714041233	1041.157959	0.475426683	10.55518907	-3.280209875	-78.22066498	299.6907654	673.3569336	0.396307052	26.81616621	-2.367135032	-59.3948288	301.9702759	1039.746094
1799	16.1282418	-66.80362823	-18.44987262	215.2424622	90.56486511	492.04422	10.38552035	11.08802921	5.218597924	370.833374	82.42828369	296.0349731	-17.20946587	29.72125399	13.08780529	419.4390564	109.7814865	56.59633637	-17.31392678	5.100059991	-6.266603368	157.650589	40.75348663	984.5543213	6.752552971	-19.5918017	-21.27331402	403.4169006	6.094317913	1040.205688	0.559049116	10.28093478	-3.198822408	-80.38404083	300.0101929	672.4078369	0.617098894	26.75817107	-2.328538487	-62.21338272	301.5787659	1039.156738
1800	16.89732622	-66.82250688	-19.24667566	214.6670837	90.94264221	492.3701477	10.28051985	11.01994076	5.091989269	370.3756104	82.74354553	296.256073	-17.1713739	29.78260274	13.09625167	419.4135132	109.8343201	56.5857544	-17.18225781	5.107787924	-6.075607373	155.7442322	40.84575272	983.7251587	6.708015015	-19.56543205	-21.18743293	401.5933533	6.509562016	1039.256958	0.649445976	9.983236717	-3.101876837	-82.42803955	300.3003235	671.4265747	0.822960475	26.69307937	-2.263224376	-64.93029022	301.218689	1038.550415
1801	17.37480938	-66.87397235	-19.6622329	214.1747589	91.35884094	492.7089844	10.20750769	10.97671164	4.960300234	370.0090332	83.06050873	296.4721375	-17.18863891	29.8110539	13.03133329	419.4161987	109.9115829	56.54615784	-17.0269154	5.111508669	-5.903145523	153.9488983	40.95382309	982.8919067	6.758855955	-19.5375922	-21.0312948	399.8704529	6.931354523	1038.338989	0.696287413	9.655434595	-3.020991176	-84.37252045	300.5853577	670.4216919	1.005976088	26.60098622	-2.176120895	-67.56413269	300.8794556	1037.904053
1802	17.95281414	-66.8992782	-20.22431478	213.7985382	91.77171326	493.0432129	10.17429077	10.92045564	4.990073028	369.7395325	83.41070557	296.6498718	-17.19808165	29.8300145	12.94364988	419.4283447	109.9804916	56.53300095	-16.90460721	5.085886495	-5.704032275	152.2684479	41.06372833	982.0443115	6.870268293	-19.51932827	-20.99768174	398.2409363	7.353939056	1037.474121	0.731912293	9.289859818	-2.943939812	-86.21482849	300.9030151	669.3867798	1.215765668	26.50407267	-2.046469603	-70.15026093	300.5454102	1037.242432
1803	18.48577039	-66.90166877	-20.80136844	213.5572815	92.16607666	493.3443604	10.15433893	10.8811368	4.97761391	369.5791931	83.72827911	296.8039551	-17.14043485	29.88638747	12.8805543	419.4290161	110.0312576	56.54381943	-16.77090455	5.032526496	-5.472414157	150.6993408	41.21796799	981.1688232	6.789431297	-19.56464487	-20.80920608	396.6990051	7.855297089	1036.664063	0.782603609	8.893941927	-2.877600105	-87.95762634	301.2652283	668.3300171	1.45808744	26.35941097	-1.886184487	-72.6492691	300.2266846	1036.581055
1804	18.84766284	-66.87858273	-21.10130424	213.4576111	92.56035614	493.6091919	10.10891732	10.87157283	4.924742269	369.5127563	84.03717804	296.9336548	-17.10878547	29.92006713	12.86424978	419.4205933	110.0667267	56.55701828	-16.60729249	4.974178324	-5.253552271	149.2311554	41.42434692	980.277832	6.764149778	-19.55158213	-20.78511088	395.237915	8.37731266	1035.908569	0.844592058	8.553622629	-2.823391882	-89.5931015	301.6519165	667.2380371	1.633112851	26.22924976	-1.717308593	-75.04734039	299.9351501	1035.934692
1805	19.09430097	-66.83306635	-21.22850456	213.5055542	92.93099213	493.8103333	10.11777864	10.89780332	4.843874537	369.5254211	84.33950806	297.0414429	-17.11288187	29.93154868	12.84292764	419.4222412	110.1148911	56.56372452	-16.38482469	4.883107143	-5.053879802	147.8682251	41.68877029	979.3880005	6.828496991	-19.55310185	-20.57019727	393.8666382	8.986197472	1035.174194	0.847313728	8.248828852	-2.81025999	-91.10778046	302.0559998	666.1362305	1.727797203	26.19416308	-1.542285743	-77.35111237	299.6825562	1035.305054
1806	19.29163708	-66.77193616	-21.30114704	213.6693115	93.25223541	493.9503479	10.10718331	10.93292756	4.717989455	369.6104431	84.62850189	297.1378479	-17.10081463	29.97826717	12.80916431	419.4573975	110.1980362	56.54228592	-16.18852847	4.805544796	-4.833161812	146.5830078	41.99479675	978.4943237	6.759497566	-19.60101221	-20.465067	392.5670471	9.597605705	1034.459839	0.913613467	7.831757865	-2.810487093	-92.47355652	302.4840393	665.0578003	1.861192184	26.11620842	-1.365863451	-79.53926086	299.4701843	1034.678223
1807	19.53487549	-66.67401173	-21.50928169	213.8885498	93.56053162	494.0738525	10.0713453	10.96040029	4.58327123	369.7568359	84.90866852	297.2237244	-17.11058181	30.01896144	12.73603518	419.5180359	110.2645035	56.52600861	-16.04359868	4.727951285	-4.57528802	145.3738556	42.32162094	977.5905762	6.704075703	-19.63260354	-20.34350158	391.333252	10.23694038	1033.773682	0.932162767	7.413613684	-2.854690157	-93.65161133	302.9333191	664.0419312	2.017935207	26.02871029	-1.234197574	-81.64922333	299.2765198	1034.039551
1808	19.7169393	-66.54617108	-21.65930509	214.1270447	93.8757782	494.2267761	10.0561063	10.98682886	4.482175039	369.9405518	85.16971588	297.2952881	-17.12470493	30.06268148	12.65499584	419.5852051	110.3251724	56.51665497	-15.86612988	4.654449912	-4.311914218	144.2250671	42.67983246	976.673645	6.740925428	-19.63709781	-20.26805532	390.1646118	10.90210819	1033.081909	0.849646931	7.104116895	-2.909129753	-94.62236786	303.3980408	663.1090088	2.201866652	25.91983707	-1.141393339	-83.67196655	299.1272888	1033.396484
1809	19.51170749	-66.45942768	-21.3259338	214.3676758	94.20650482	494.3993225	10.01097753	11.00726222	4.440192854	370.1419678	85.40471649	297.3548889	-17.12795098	30.10527796	12.62382115	419.6311646	110.3953629	56.5152359	-15.68599388	4.579772893	-4.043947114	143.1270294	43.05939865	975.7598877	6.696548835	-19.68442419	-20.22683171	389.0600891	11.55683708	1032.397827	0.827691715	6.791801372	-2.938301917	-95.40096283	303.8502197	662.2755127	2.378056931	25.84864772	-1.075172627	-85.62314606	299.0296326	1032.777344
1810	19.45010601	-66.38211677	-21.22368416	214.6107483	94.54436493	494.553894	10.03771345	11.04365944	4.446068525	370.3434448	85.62989044	297.3951416	-17.14388922	30.12686818	12.57041248	419.6511841	110.481308	56.51126099	-16.89593628	4.251048695	-4.632781991	142.0567932	43.8058548	974.8557739	6.663508222	-19.70016436	-20.17439293	388.0035706	12.22088432	1031.736572	0.748753511	6.499762974	-2.965180419	-96.01516724	304.2621765	661.520874	2.517004324	25.70664808	-1.034087866	-87.49633026	298.9868164	1032.205933
1811	19.67751374	-66.27506722	-21.54326188	214.8692474	94.84242249	494.706604	10.08811854	11.11629509	4.445862765	370.5404663	85.85152435	297.4146729	-17.15869707	30.15569158	12.52015083	419.6528015	110.542099	56.50296402	-16.8102601	4.192331693	-4.351714584	141.0543518	44.18272781	974.0482788	6.672419057	-19.71602235	-20.19404168	386.9924622	12.86161995	1031.089355	0.772331271	6.119322291	-2.968199576	-96.50702667	304.6354065	660.8250122	2.536144008	25.69569929	-1.027705481	-89.2540741	299.0173645	1031.677979
1812	19.94484223	-66.1355606	-21.69541459	215.1610413	95.12155151	494.8682251	10.04612739	11.18959412	4.394897601	370.742981	86.06668854	297.4194946	-17.18281447	30.17536253	12.4758801	419.6475525	110.6047668	56.47203445	-16.7161435	4.160653275	-4.137849835	140.1120605	44.54195404	973.350769	6.705624876	-19.73601944	-20.2021474	386.0367432	13.48811531	1030.495483	0.727798011	5.854696003	-2.961643662	-96.88784027	304.9754334	660.1739502	2.531169922	25.56747444	-1.040215826	-90.91220093	299.1004334	1031.192993
1813	19.72333578	-66.06753192	-21.39846016	215.5110168	95.39911652	495.023407	9.928418473	11.23876978	4.348368218	370.9717407	86.25081635	297.4256287	-17.19234258	30.20866653	12.41043152	419.6549683	110.6567535	56.42723846	-16.66171031	4.125616539	-4.014045826	139.2515564	44.89385605	972.765564	6.67784052	-19.73858247	-20.2013329	385.1485901	14.07831764	1029.962402	0.741722579	5.530164687	-2.96525918	-97.10771942	305.3024292	659.557251	2.582011076	25.5103143	-1.031026553	-92.43427277	299.204895	1030.746826
1814	19.71503368	-65.9728655	-21.46908602	215.9089966	95.63084412	495.1656494	9.942529644	11.29706544	4.335046788	371.2531738	86.38902283	297.4454346	-17.20023487	30.24658091	12.36588588	419.6831055	110.6670685	56.3948288	-16.62324781	4.575107874	-1.267978089	138.4419861	45.82393646	972.229187	6.634099988	-19.80032738	-20.12743538	384.3335571	14.66766453	1029.496826	0.799569852	5.27847307	-2.972927348	-97.19792938	305.6143799	658.9734497	2.643021954	25.32174131	-1.02119471	-93.87677765	299.3197937	1030.330566
1815	19.81336108	-65.82751907	-21.38581065	216.3296814	95.80175018	495.292511	10.03710983	11.3636982	4.302554297	371.5772705	86.48602295	297.4779968	-17.20387024	30.28697806	12.34902556	419.734436	110.6699219	56.38925934	-16.45334514	4.549326044	-1.263122144	137.7413177	46.0920105	971.7872314	6.705435765	-19.80035982	-20.01184638	383.5823669	15.23655319	1029.104614	0.787799782	4.984266941	-3.002214986	-97.20730591	305.9162903	658.4284058	2.663299718	25.24265455	-0.979244435	-95.19384766	299.4589233	1029.949219
1816	19.28541478	-65.79326567	-20.9243238	216.7282562	95.97446442	495.4023743	9.983627746	11.41325037	4.305686366	371.8948975	86.5623703	297.5161438	-17.2187942	30.32267263	12.31670084	419.7968445	110.6738815	56.40039444	-16.27297863	4.554511865	-1.153382669	137.0941315	46.37735367	971.3359375	6.745341572	-19.83367919	-20.06176823	382.8781433	15.78695869	1028.767822	0.917411479	4.654958761	-3.018722486	-97.05112457	306.1911621	657.925354	2.666504571	25.07646068	-0.924532592	-96.41474915	299.6303711	1029.566772
1817	18.95072356	-65.73779771	-20.55100444	217.0930023	96.07012177	495.5344543	9.956625447	11.4668759	4.336245059	372.1770935	86.6155014	297.5532227	-17.25766651	30.32997752	12.29735945	419.8526917	110.6642685	56.42586899	-16.09108216	4.048999319	-3.837099957	136.5437622	45.98664475	970.8962402	6.644907482	-19.93898363	-19.96895962	382.212738	16.35617828	1028.447754	0.945730831	4.409342171	-3.053685584	-96.84213257	306.4514465	657.5065918	2.645814007	24.97846113	-0.869740761	-97.53655243	299.854126	1029.198975
1818	19.00862649	-65.62461464	-20.48131602	217.4470367	96.13059998	495.6673279	9.987240062	11.5373532	4.342828508	372.4272461	86.62184143	297.5805969	-17.24524411	30.38107758	12.32149734	419.8956299	110.647171	56.44856644	-15.95622349	4.02487936	-3.698635801	135.9887848	46.1876297	970.3529663	6.608585817	-20.00344696	-20.02885014	381.5784607	16.88957787	1028.159546	0.933760177	4.128009667	-3.086918296	-96.60712433	306.7208862	657.1847534	2.681988183	24.80538413	-0.768611593	-98.60217285	300.1340332	1028.846558
1819	18.66659281	-65.59585954	-20.28438459	217.800705	96.17649078	495.7648315	9.933491596	11.5957479	4.347652329	372.6535645	86.57714081	297.5956421	-17.23899619	30.42623196	12.3132644	419.9255981	110.6508865	56.4418602	-15.8127178	4.448869329	-0.73092421	135.4260559	47.01274872	969.6947632	6.686355204	-20.07016254	-19.92891935	380.9648132	17.43008423	1027.894409	0.974627227	3.879098364	-3.095677587	-96.36050415	306.993103	656.9494019	2.688083487	24.71502414	-0.704729954	-99.61342621	300.453125	1028.52002
1820	18.24899505	-65.57000045	-19.86931912	218.1495667	96.18412018	495.8240967	9.796625704	11.64110036	4.31189885	372.8573303	86.49517822	297.5923767	-17.26497994	30.43335243	12.33917131	419.9459839	110.6206818	56.43934631	-15.69137266	4.380857294	-0.536047227	134.9137878	47.16070938	969.050354	6.757174021	-20.15297687	-19.99116798	380.3630981	17.95181656	1027.659546	0.918197164	3.653936055	-3.107732657	-96.12311554	307.2627563	656.7647705	2.62075511	24.67825553	-0.681979608	-100.5312347	300.8358459	1028.221069
1821	18.39797343	-65.45710425	-19.9824168	218.4765625	96.19049072	495.8455505	9.692413239	11.68072485	4.325146856	373.0426941	86.40723419	297.559021	-17.303953	30.41756104	12.35179691	419.956543	110.5850525	56.43877411	-15.605273	4.317033872	-0.416797567	134.4214783	47.31478882	968.4492798	6.739295147	-20.27859088	-20.01688535	379.7967834	18.44321632	1027.460449	0.904577661	3.387877562	-3.112179324	-95.90305328	307.533783	656.5951538	2.527163376	24.54896175	-0.656798621	-101.3278046	301.2469788	1027.953003
1822	18.22641444	-65.40673161	-19.97335314	218.7532196	96.22598267	495.8507385	9.670296233	11.7172066	4.3890262	373.2168579	86.30168152	297.5168152	-17.28631404	30.45056792	12.3656178	419.9553833	110.5482254	56.44400024	-15.53225657	4.274947527	-0.209105348	133.9898376	47.41982269	967.9472046	6.853706365	-20.33446012	-20.17034946	379.2815247	18.88752556	1027.317993	0.887032612	3.189436661	-3.110209455	-95.74803162	307.8041992	656.4130859	2.448217915	24.50325242	-0.667473246	-102.0526123	301.604248	1027.713257
1823	17.69743849	-65.41699055	-19.56875323	218.9741364	96.2657547	495.8552856	9.717294764	11.7586334	4.423532742	373.3747253	86.16610718	297.482605	-17.27529523	30.46546798	12.42978316	419.9459839	110.5200882	56.4629631	-15.53462152	4.248647456	-0.162707726	133.6188202	47.50622177	967.5788574	6.873101541	-20.43364642	-20.21969758	378.8465271	19.36837196	1027.236206	0.816776272	2.987953764	-3.111158424	-95.59654999	308.0897522	656.1884766	2.255645854	24.39388402	-0.746911388	-102.6541748	301.9141235	1027.45752
1824	17.42632096	-65.39021621	-19.30390581	219.1394653	96.29566193	495.870697	9.723070543	11.78891931	4.473709446	373.496521	86.01012421	297.4524841	-17.27728623	30.4524633	12.45635259	419.9259949	110.4749527	56.48981094	-15.4299318	4.241410871	-0.267557026	133.3738556	47.53688812	967.2982178	6.976841015	-20.51298761	-20.2849071	378.5209351	19.78628349	1027.236328	0.746099876	2.779793077	-3.123212214	-95.47807312	308.3974304	655.9158936	2.057957128	24.17155111	-0.840319721	-103.181015	302.2107239	1027.165894
1825	17.41940027	-65.33737786	-19.28702158	219.2440491	96.31800842	495.8965149	9.729851213	11.81322881	4.518285395	373.5733032	85.85469055	297.4283752	-17.27249827	30.43717392	12.49033705	419.9020081	110.4135513	56.51324463	-15.34709014	4.207189489	-0.321225291	133.2828522	47.53874207	967.0494995	6.993983936	-20.6228051	-20.46702385	378.3076782	20.16200829	1027.305908	0.733215258	2.630587808	-3.138505648	-95.43852997	308.7284241	655.6140747	1.743854764	24.01418868	-0.948762368	-103.7312927	302.5535584	1026.828125
1826	17.41763979	-65.31305556	-19.30930337	219.2934875	96.31713104	495.9185181	9.714775278	11.83133906	4.509734425	373.6043396	85.70340729	297.4109192	-17.23780432	30.45730591	12.56564928	419.8768921	110.3448563	56.53023529	-15.24393209	4.143531699	-0.343172183	133.3070374	47.55487824	966.774353	7.092436418	-20.73593181	-20.5531457	378.2106934	20.53349686	1027.421631	0.6166068	2.488361712	-3.161551346	-95.41719055	309.0834656	655.2752075	1.525959563	23.96654982	-1.006199349	-104.2284012	302.9953003	1026.430054
1827	17.37529774	-65.31749518	-19.2938808	219.2989044	96.26416779	495.9389648	9.676806257	11.84136321	4.526556754	373.5951538	85.54749298	297.3931274	-17.24113575	30.44316058	12.63189443	419.848175	110.2767563	56.53685379	-15.1635954	4.056563754	-0.293946156	133.387146	47.62685394	966.4703369	7.137925904	-20.85349815	-20.55858766	378.1907959	20.92352295	1027.554565	0.573783702	2.320783021	-3.190179444	-95.48696899	309.4526062	654.909668	1.388578099	24.06971299	-1.002073382	-104.6467896	303.512085	1025.975342
1828	17.33786318	-65.3342633	-19.31393082	219.2625275	96.18871307	495.9492493	9.633113537	11.8456577	4.600234432	373.5516968	85.40042877	297.3687744	-17.26724073	30.38692081	12.67966904	419.8097839	110.1894379	56.57134247	-15.06550364	3.973739172	-0.217823884	133.4932556	47.76478577	966.199646	7.202413135	-20.93883112	-20.53755067	378.2236633	21.3157444	1027.693604	0.451568085	2.234423176	-3.213230479	-95.6003418	309.8262024	654.5177612	1.215287875	24.07519934	-1.020518307	-104.9610977	304.0142822	1025.515137
1829	17.27403677	-65.36293643	-19.34667987	219.1903687	96.11027527	495.9397888	9.540625091	11.83710886	4.632387547	373.4714661	85.23888397	297.3421631	-17.21511102	30.38460879	12.77236837	419.7584839	110.1021805	56.61593628	-14.95182539	3.871107896	-0.247641822	133.6417694	47.92396164	966.0100708	7.236178176	-21.0021316	-20.56211374	378.3085327	21.74486542	1027.833862	0.383320568	2.102209923	-3.232372937	-95.78197479	310.190155	654.1210327	1.071584003	24.07289245	-1.069668669	-105.1720734	304.4587097	1025.078247
1830	17.30729125	-65.38005289	-19.4811219	219.0846558	96.01290894	495.9137268	9.446905504	11.82386854	4.622913221	373.3547058	85.06456757	297.3111877	-17.20584758	30.33846061	12.82216557	419.6952515	110.0242767	56.65101242	-14.84018765	3.74333384	-0.427417283	133.8641663	48.09074783	965.8623657	7.22025359	-21.07468529	-20.59357701	378.4586792	22.18378449	1028.000732	0.288310716	2.042917692	-3.249790774	-95.99346924	310.5400696	653.741272	0.840752424	24.03277021	-1.138689545	-105.2767715	304.8587341	1024.676392
1831	17.52920068	-65.37051794	-19.78425082	218.9412537	95.92066193	495.8710022	9.435531532	11.81185253	4.651076653	373.2070618	84.89090729	297.2772522	-17.18806006	30.3018952	12.926822	419.6220398	109.9431152	56.68956375	-14.74417568	3.631049372	-0.399727777	134.180069	48.32115173	965.6918945	7.211193344	-21.1796892	-20.55092589	378.6910706	22.65268135	1028.246704	0.182814455	1.944510887	-3.268666428	-96.23078919	310.870575	653.4023438	0.640537595	23.89336946	-1.226155026	-105.3473358	305.2408752	1024.269409
1832	17.84859399	-65.35148904	-20.12470501	218.7569885	95.84339905	495.8198242	9.490449668	11.80968907	4.64061323	373.0350952	84.68634033	297.2450562	-17.13900222	30.2779588	12.98432024	419.5335083	109.8442459	56.727314	-14.62457907	3.487630554	-0.354546529	134.5965271	48.60883331	965.4707642	7.298402906	-21.2955719	-20.51015479	379.0014038	23.18022156	1028.575684	0.138608551	1.935196217	-3.301198833	-96.47407532	311.1729126	653.1079102	0.422439703	23.77169647	-1.286997818	-105.3504334	305.6546021	1023.833984
1833	17.76956529	-65.39716934	-20.06575706	218.5393066	95.74776459	495.7764282	9.489111804	11.79851317	4.58623724	372.844635	84.43115997	297.2149048	-17.10827662	30.2288634	13.05226269	419.4247742	109.7338562	56.77150726	-14.49859111	3.327628036	-0.42094101	135.115509	48.8980751	965.2142334	7.273320744	-21.39062423	-20.58293216	379.367981	23.7852211	1028.955933	0.022933909	1.909542453	-3.329181051	-96.69263458	311.4513855	652.852417	0.269715739	23.56271659	-1.296615791	-105.3553848	306.0687256	1023.36261
1834	17.41424689	-65.49810588	-19.81878255	218.312149	95.62902069	495.7397766	9.401457426	11.76782684	4.587755249	372.6446838	84.16840363	297.1837463	-17.07625669	30.18636596	13.15888963	419.3093567	109.6349182	56.80976486	-14.44760545	3.213399739	-0.191990214	135.7304535	49.25546265	964.9242554	7.299494029	-21.53828779	-20.5490954	379.8114319	24.4291153	1029.348145	0.014743095	1.825714688	-3.353269634	-96.90632629	311.718811	652.6298828	0.072685359	23.32505333	-1.288698748	-105.3133011	306.4649048	1022.884094
1835	17.21194864	-65.5791529	-19.7795858	218.0941925	95.52639771	495.703186	9.359970003	11.7414956	4.67810115	372.4521484	83.92693329	297.1551514	-17.04914938	30.14380705	13.22600221	419.204895	109.5517044	56.84240341	-14.24707622	3.084644483	-0.054679633	136.4452667	49.58115768	964.5943604	7.331811069	-21.65745752	-20.72943972	380.3455505	25.03946114	1029.735962	-0.071482765	1.889334485	-3.375261989	-97.11323547	311.980896	652.4514771	-0.172601055	23.03355622	-1.311216174	-105.2672348	306.8528442	1022.416016
1836	17.39897801	-65.59589369	-20.08449227	217.8968506	95.41730499	495.6754761	9.387002184	11.72472151	4.783108905	372.28302	83.71684265	297.1286316	-16.98542542	30.13728422	13.31907891	419.1106262	109.4920807	56.87037659	-14.00535924	2.948897035	0.071910239	137.253479	49.85216141	964.2131348	7.308436454	-21.80647346	-20.61015559	380.9683838	25.71170425	1030.085815	-0.19274459	1.901093082	-3.394827066	-97.29074097	312.230835	652.3143921	-0.438613751	22.80498394	-1.380673329	-105.2068787	307.262146	1021.979126
1837	17.58616958	-65.59712996	-20.32220506	217.7179718	95.31621552	495.6688232	9.486103106	11.72210726	4.843634626	372.1428528	83.52671814	297.0991516	-16.88826598	30.14705139	13.45671234	419.0196228	109.4141312	56.91505814	-13.90348441	2.787049299	0.248786305	138.1057892	50.13146973	963.8009033	7.409956117	-21.93203966	-20.68405311	381.6725769	26.3441124	1030.365845	-0.218038341	1.8141309	-3.397795637	-97.43489075	312.4444275	652.1964111	-0.529573381	22.60830181	-1.392760629	-105.1466599	307.7003174	1021.565247
1838	17.61182036	-65.61704679	-20.36765655	217.5630341	95.22904205	495.678894	9.553437672	11.7207139	4.843939424	372.0325012	83.33172607	297.0747986	-16.84237394	30.11985699	13.56212095	418.9363709	109.3115005	56.96842575	-13.82107049	2.627996605	0.445247439	138.9200287	50.42408371	963.4561768	7.361015251	-22.03398877	-20.73108579	382.392334	26.98161507	1030.570679	-0.25342355	1.805395942	-3.399286966	-97.54965973	312.6153564	652.0843506	-0.535797711	22.64442156	-1.353999626	-105.0117722	308.1267395	1021.215515
