Number of frames: 2000																																										
Frequency: 100																																										
Units: deg/mm																																										
																																										
Frame	smart_thigh Rz	smart_thigh Ry	smart_thigh Rx	smart_thigh x	smart_thigh y	smart_thigh z	smart_shank Rz	smart_shank Ry	smart_shank Rx	smart_shank x	smart_shank y	smart_shank z	smart_foot Rz	smart_foot Ry	smart_foot Rx	smart_foot x	smart_foot y	smart_foot z	smart_up_arm Rz	smart_up_arm Ry	smart_up_arm Rx	smart_up_arm x	smart_up_arm y	smart_up_arm z	smart_low_arm Rz	smart_low_arm Ry	smart_low_arm Rx	smart_low_arm x	smart_low_arm y	smart_low_arm z	smart_low_back Rz	smart_low_back Ry	smart_low_back Rx	smart_low_back x	smart_low_back y	smart_low_back z	smart_up_back Rz	smart_up_back Ry	smart_up_back Rx	smart_up_back x	smart_up_back y	smart_up_back z
860	-4.960283158	4.042449168	-0.09135993	374.5498047	113.3703156	671.8269043	12.98324705	9.73696827	1.55167053	332.6962585	87.50399017	312.3297424	-10.20702104	31.12011088	13.05252053	417.7541809	118.5867386	52.2666626	-4.050935678	4.450995225	-1.411886226	532.0469971	52.01088333	1322.185669	2.610049643	-3.423744806	-8.5126543	783.760437	30.72350884	1337.710205	0.43839233	-3.707234582	-0.113079932	269.1575623	296.9361877	1018.357666	1.760914655	19.82669874	-0.669840974	237.1999207	296.0617371	1388.470093
861	-4.956869771	4.04100501	-0.090914854	374.5703125	113.3972549	671.8228149	12.97149656	9.73125311	1.567337169	332.7098694	87.51467896	312.3299866	-10.21022013	31.12091343	13.05205949	417.7542725	118.591423	52.26468277	-4.047663163	4.449904103	-1.400851095	532.0809937	52.01938248	1322.169067	2.585449009	-3.429515249	-8.496011691	783.7932739	30.74713898	1337.703003	0.448778166	-3.722421508	-0.115045065	269.1661377	296.9428406	1018.358398	1.739881942	19.83497693	-0.673030619	237.229187	296.0641479	1388.467896
862	-4.957136149	4.042998571	-0.09803642	374.5863342	113.402771	671.8218384	12.993792	9.736757388	1.567039095	332.7199402	87.52027893	312.3277283	-10.21334494	31.11877216	13.05527139	417.7546387	118.5957642	52.26478958	-4.038531201	4.4468096	-1.403597791	532.1154785	52.03819275	1322.151123	2.585221692	-3.431109031	-8.493122521	783.8268433	30.76552582	1337.689453	0.433773121	-3.682788482	-0.109647982	269.1758728	296.9482117	1018.360291	1.75868716	19.82226936	-0.671714954	237.2537842	296.0690002	1388.470581
863	-4.959271863	4.039194583	-0.100591004	374.597168	113.4119949	671.8178101	12.99365711	9.740211756	1.553074667	332.7284851	87.52140045	312.3265686	-10.21798007	31.1112248	13.05447055	417.7546997	118.5963898	52.26543808	-4.03638524	4.447202336	-1.355520623	532.1538086	52.05368042	1322.134033	2.610320076	-3.429176301	-8.494027521	783.8630371	30.77126503	1337.670532	0.448206245	-3.695750473	-0.113534192	269.1767578	296.9495544	1018.361328	1.750605872	19.82526098	-0.67812626	237.2817078	296.0723877	1388.4729
864	-4.96499855	4.036615759	-0.097228063	374.6029053	113.4296951	671.8134155	12.99745299	9.742279596	1.529504111	332.7329102	87.52859497	312.3230286	-10.21221625	31.11625865	13.05241466	417.7535095	118.5969162	52.26119995	-4.034651226	4.448125692	-1.336774209	532.1903687	52.0657692	1322.122314	2.602699932	-3.426904196	-8.489073926	783.8977661	30.77843857	1337.652344	0.435457937	-3.681748158	-0.109384266	269.1781921	296.947052	1018.363708	1.768354973	19.82744835	-0.679221012	237.315094	296.0808411	1388.480103
865	-4.927298894	4.044794484	-0.058825124	374.6002197	113.4306946	671.8132935	13.00364626	9.74309495	1.539809906	332.7332153	87.534729	312.317749	-10.20744195	31.11929467	13.0564274	417.7525024	118.5948105	52.26220703	-4.010479187	4.453544594	-1.340105527	532.2218628	52.08176041	1322.117065	2.564810739	-3.422369377	-8.506993781	783.9264526	30.78149223	1337.633057	0.449764328	-3.670795523	-0.11183557	269.1775513	296.9446106	1018.367188	1.768353585	19.83052364	-0.679487336	237.3538818	296.0950317	1388.487549
866	-4.958410406	4.042542229	-0.073619074	374.5901184	113.4336243	671.8140869	13.01731176	9.74079403	1.570734228	332.7294617	87.53155518	312.3180847	-10.20603749	31.11379637	13.05629507	417.75177	118.5937195	52.26404572	-4.018657911	4.457352424	-1.350654967	532.2490845	52.09051895	1322.120117	2.546900488	-3.418655888	-8.527631198	783.9509888	30.78026962	1337.616211	0.456650546	-3.693337282	-0.111066253	269.1704407	296.9406128	1018.371582	1.765386295	19.84359321	-0.679702647	237.3853302	296.1141357	1388.490723
867	-4.940616055	4.046785057	-0.090703918	374.5738525	113.4298401	671.8163452	13.02290398	9.745484663	1.537505891	332.7227783	87.53586578	312.320343	-10.20858088	31.11635086	13.06198803	417.7506409	118.5971146	52.26578522	-4.018789393	4.465732212	-1.379953704	532.2722168	52.09687805	1322.13269	2.578435258	-3.402826071	-8.528138339	783.9707642	30.78575325	1337.598145	0.476575969	-3.670563297	-0.115632835	269.1779175	296.9375916	1018.386353	1.778615518	19.82914394	-0.681413236	237.4105835	296.1340942	1388.500244
868	-4.942881117	4.051199494	-0.072741815	374.5491638	113.4283218	671.8197632	13.00367102	9.741623898	1.543187435	332.7107239	87.53157044	312.3250427	-10.21238956	31.11501556	13.05943525	417.7487793	118.596077	52.26778793	-4.003557644	4.472610213	-1.415523835	532.296875	52.10020065	1322.146606	2.553976991	-3.396840691	-8.556659502	783.994873	30.79308128	1337.573242	0.453860414	-3.652924333	-0.116853198	269.1734619	296.9355774	1018.398865	1.789404015	19.83597926	-0.690544985	237.4280853	296.1503296	1388.505249
869	-4.925631901	4.052441308	-0.055064311	374.5183105	113.4344406	671.8201294	12.99566006	9.733674412	1.564852368	332.691925	87.52832031	312.3252563	-10.20528361	31.12033969	13.05996715	417.744812	118.5932922	52.26820374	-4.023997839	4.474292574	-1.426481059	532.3262329	52.1033783	1322.157715	2.545093263	-3.385865431	-8.552459789	784.020874	30.79166794	1337.543091	0.460972349	-3.628227223	-0.115972543	269.1676331	296.9356384	1018.414551	1.780107594	19.84275993	-0.697059705	237.4508667	296.1615601	1388.503784
870	-4.919759219	4.053225072	-0.065575759	374.4863281	113.4262543	671.8197021	13.01022886	9.731650968	1.57519082	332.67099	87.52766419	312.3227234	-10.20202646	31.11477309	13.06564047	417.7410584	118.5916138	52.26652145	-4.03862725	4.477904463	-1.438546375	532.3538208	52.0998497	1322.154053	2.52782377	-3.381366471	-8.576778678	784.0446167	30.79290772	1337.508667	0.456768794	-3.611155592	-0.117200683	269.160675	296.9339294	1018.427612	1.793628807	19.8448124	-0.695493564	237.4779053	296.1741943	1388.509888
871	-4.907929331	4.05869648	-0.082090429	374.4547729	113.4256897	671.8208618	13.00798172	9.729161364	1.561614965	332.6549377	87.52694702	312.3214417	-10.20888738	31.11421984	13.06072188	417.739624	118.5913773	52.26752091	-4.057871735	4.483480459	-1.453248784	532.3765259	52.11179352	1322.133545	2.502824637	-3.376843391	-8.562772521	784.0633545	30.79426575	1337.469727	0.455395232	-3.617437659	-0.120969947	269.1534119	296.931366	1018.434082	1.789744457	19.83960096	-0.699503312	237.5010529	296.1833191	1388.513306
872	-4.901816312	4.063459683	-0.066667162	374.4255981	113.4228897	671.8217163	12.99115641	9.724054944	1.571200175	332.6452332	87.52108002	312.3209534	-10.2018779	31.11410031	13.05799322	417.737915	118.59095	52.26662827	-4.05500519	4.489042367	-1.455312782	532.3925781	52.12435532	1322.103149	2.501106204	-3.376063469	-8.535634472	784.0783691	30.80077553	1337.431641	0.43384756	-3.640473325	-0.115806431	269.1448669	296.9273376	1018.443848	1.781614824	19.84330634	-0.692428677	237.5340271	296.1955566	1388.523315
873	-4.91691103	4.061517775	-0.063647291	374.3988342	113.4133911	671.8237305	12.98056876	9.712684387	1.627997787	332.6381836	87.51485443	312.3200378	-10.20302111	31.10981095	13.05722141	417.7362976	118.5908585	52.26628113	-4.058956454	4.490106596	-1.426756295	532.4024048	52.13990784	1322.059448	2.517639318	-3.376584698	-8.542089001	784.0849609	30.79594803	1337.391235	0.460228925	-3.60587671	-0.118269701	269.137207	296.9239807	1018.450317	1.777186941	19.85406901	-0.691870148	237.5630188	296.2107239	1388.535278
874	-4.919937658	4.060509469	-0.043655081	374.3799744	113.4015198	671.8266602	12.9983375	9.715425854	1.629354433	332.6311035	87.51161194	312.3198547	-10.20561658	31.10675444	13.06017547	417.7328796	118.5900116	52.26910019	-4.055802188	4.488565962	-1.393138104	532.4008789	52.16057968	1322.013062	2.509708401	-3.382599533	-8.515622018	784.0877686	30.79728508	1337.350708	0.464172986	-3.601149792	-0.124752418	269.1323853	296.9196167	1018.454041	1.819245431	19.82327169	-0.684064256	237.5916443	296.2288513	1388.543091
875	-4.91149341	4.061115648	-0.055315244	374.368042	113.3840256	671.8258057	13.00079807	9.716629675	1.605890706	332.6236877	87.49980164	312.3206177	-10.20425908	31.1054772	13.05940024	417.732605	118.5870514	52.26845169	-4.051764265	4.485090676	-1.39068105	532.3937378	52.16963959	1321.9646	2.499019155	-3.386887825	-8.509385201	784.0848999	30.79966354	1337.318237	0.444691339	-3.582261331	-0.122885829	269.1239014	296.9163208	1018.458618	1.786736933	19.85238537	-0.682821749	237.6230469	296.2516785	1388.554443
876	-4.917140695	4.059559219	-0.091479919	374.3594971	113.3729095	671.8266602	12.988292	9.710138434	1.594757284	332.6176758	87.50598908	312.3175354	-10.20258141	31.11456818	13.06450239	417.7352905	118.5864944	52.27173996	-4.057511016	4.489825278	-1.355834599	532.3796387	52.17385483	1321.917969	2.50682478	-3.392758799	-8.494918007	784.0769653	30.79710579	1337.280396	0.451400425	-3.583074123	-0.131520789	269.1126404	296.9129639	1018.459717	1.792927432	19.86366884	-0.684679293	237.653183	296.280426	1388.561279
877	-4.915122374	4.056598332	-0.063562574	374.3526001	113.3576813	671.8292236	12.9930219	9.714389373	1.602960875	332.6148682	87.50299835	312.3183899	-10.19313185	31.11865946	13.07315624	417.7364807	118.5872879	52.2726326	-4.065686752	4.490584709	-1.353853844	532.3599243	52.19193268	1321.879639	2.49641792	-3.397329476	-8.505277696	784.0643921	30.77597046	1337.237793	0.4168628	-3.581349073	-0.134652724	269.1213379	296.9154053	1018.465332	1.776298696	19.87291521	-0.686272328	237.6672516	296.309967	1388.566162
878	-4.902663256	4.059533178	-0.06050323	374.3451538	113.3650894	671.828064	12.98942325	9.715678571	1.59515034	332.6125183	87.49128723	312.3205261	-10.20195901	31.11397395	13.06808653	417.7395325	118.5862045	52.27186203	-4.078686736	4.495023479	-1.350290299	532.3394775	52.19438934	1321.848389	2.514882696	-3.394657805	-8.507167951	784.0508423	30.76306534	1337.188477	0.433581209	-3.57983021	-0.139696178	269.1146545	296.9213562	1018.472107	1.811067987	19.87691258	-0.683503914	237.6847229	296.3417053	1388.575562
879	-4.927450012	4.055271994	-0.079682248	374.3332214	113.3664246	671.8330078	12.98353477	9.710382613	1.618540109	332.6083069	87.49421692	312.3253784	-10.20290329	31.11879948	13.06564133	417.7425232	118.582283	52.27532578	-4.070870866	4.497663347	-1.355024794	532.3210449	52.20782471	1321.824707	2.519768416	-3.38837211	-8.506370526	784.0321045	30.75430298	1337.133301	0.448080633	-3.570331978	-0.145740202	269.1226501	296.934845	1018.476807	1.806954506	19.8621201	-0.685248013	237.7034149	296.3683167	1388.581421
880	-4.924852833	4.059319308	-0.091776065	374.3187561	113.3614349	671.8400269	12.98966913	9.710398835	1.620463768	332.6026611	87.491539	312.33078	-10.20525799	31.1185092	13.07174752	417.7425842	118.5814133	52.27630615	-4.098806339	4.507123159	-1.352884277	532.3029785	52.20596695	1321.809326	2.508833496	-3.377135382	-8.512493791	784.0127563	30.72366905	1337.07251	0.417968917	-3.579696594	-0.151643687	269.1352234	296.9532166	1018.483948	1.809354464	19.87077395	-0.687409021	237.7121124	296.3926392	1388.585938
881	-4.928082658	4.061727377	-0.085404605	374.3021545	113.3623734	671.8457031	12.98469761	9.708543584	1.615136541	332.5933228	87.48847961	312.3329163	-10.20808569	31.11639526	13.07135051	417.7394409	118.579895	52.27645493	-4.067537733	4.513707461	-1.375591668	532.2907715	52.20860672	1321.791382	2.507794881	-3.362249625	-8.51863157	783.9924927	30.70042038	1337.008667	0.399713929	-3.587140647	-0.151770645	269.1462402	296.9758606	1018.486267	1.802695243	19.88337052	-0.688160876	237.729187	296.4140015	1388.588013
882	-4.926737111	4.063502799	-0.075167479	374.2860107	113.3618927	671.8481445	12.97795194	9.706520995	1.626522893	332.5829163	87.48522186	312.3334961	-10.20093961	31.11816427	13.06764684	417.7364807	118.5779343	52.27761459	-4.052948022	4.522735691	-1.384247438	532.2846069	52.2117424	1321.771362	2.493974633	-3.349057755	-8.507246498	783.9743042	30.65586472	1336.940796	0.388821645	-3.591254128	-0.152098855	269.1508484	296.9950867	1018.481018	1.779376443	19.87978638	-0.691598168	237.7391815	296.4290771	1388.581421
883	-4.946142105	4.062588407	-0.062133484	374.2718506	113.3600693	671.8461914	12.96240558	9.706192292	1.628252211	332.5770874	87.48733521	312.3291626	-10.20103694	31.1170612	13.07549644	417.7351074	118.5765457	52.27672958	-4.093123622	4.527710203	-1.375394019	532.2783813	52.2046814	1321.745605	2.460206178	-3.345278099	-8.474053486	783.9584351	30.6186657	1336.876831	0.363849113	-3.595728329	-0.150892339	269.1530457	297.0161438	1018.474243	1.791809842	19.9097009	-0.697429175	237.7488556	296.4418335	1388.575073
884	-4.940228442	4.059470853	-0.067487445	374.2575684	113.3544693	671.8452759	12.95392504	9.707346594	1.616668211	332.5786743	87.48345184	312.3270874	-10.20744707	31.11218103	13.06575061	417.7337646	118.5788498	52.27384949	-4.075635349	4.531299894	-1.352006598	532.2733154	52.2010231	1321.708374	2.481172084	-3.334964513	-8.477432722	783.9432983	30.57022095	1336.816772	0.355572791	-3.589585855	-0.150065179	269.1669006	297.0357666	1018.460693	1.807200606	19.90474389	-0.692217154	237.7697754	296.4496155	1388.566284
885	-4.937695723	4.058306733	-0.076254827	374.2478638	113.3529282	671.8414307	12.9480673	9.707954481	1.597934816	332.5836792	87.48701477	312.3241577	-10.2052136	31.11536048	13.05807689	417.7351379	118.5769272	52.27252579	-4.072476387	4.532814062	-1.363773946	532.265564	52.20624161	1321.663208	2.46164436	-3.327141599	-8.477529199	783.9296875	30.5230217	1336.763306	0.348450158	-3.593808192	-0.150254837	269.1821289	297.0562744	1018.44928	1.79076461	19.90574964	-0.699160522	237.7898712	296.453064	1388.558838
886	-4.955784198	4.058833084	-0.065297776	374.2416992	113.3539047	671.8379517	12.95078487	9.706018122	1.604100769	332.5899658	87.50030518	312.3189697	-10.20757257	31.11483456	13.0582707	417.7364197	118.5763092	52.27364731	-4.095654207	4.534125031	-1.329457048	532.25354	52.19126129	1321.614258	2.476177935	-3.326045567	-8.472107736	783.9121704	30.46852112	1336.713379	0.342887956	-3.601078075	-0.150314107	269.1923828	297.0769043	1018.441528	1.786490726	19.91670526	-0.69464678	237.8063202	296.4500732	1388.55249
887	-4.962757821	4.05447457	-0.092966532	374.2392578	113.3579712	671.838623	12.9531114	9.705769674	1.616241004	332.5955811	87.50603485	312.3178406	-10.20985898	31.11276501	13.05735801	417.7394104	118.5777283	52.27458191	-4.075914107	4.532379064	-1.287342422	532.239502	52.1742897	1321.569214	2.459746848	-3.32804169	-8.453936872	783.8943481	30.41017914	1336.668335	0.335134571	-3.620529173	-0.149528222	269.2081299	297.0983276	1018.437012	1.802932805	19.90443312	-0.697157675	237.8274536	296.4449158	1388.541138
888	-4.953377837	4.051377933	-0.092974323	374.2408752	113.3731918	671.833313	12.93663357	9.701137098	1.649436043	332.5983276	87.51017761	312.3175049	-10.20620654	31.11419935	13.06076969	417.7391357	118.5796204	52.27484894	-4.121985013	4.528410297	-1.297106711	532.2263794	52.15200043	1321.536377	2.462118631	-3.322336561	-8.461119669	783.8782349	30.33621979	1336.644043	0.35811605	-3.610197231	-0.147689634	269.2249756	297.1183167	1018.438782	1.815650404	19.9113282	-0.696799357	237.8429565	296.4385681	1388.541016
889	-4.953489255	4.04991243	-0.093013676	374.2445984	113.3812256	671.8320313	12.95464136	9.705702226	1.632716167	332.5993958	87.51799774	312.3191834	-10.2110167	31.10788484	13.05391987	417.7391968	118.5813141	52.27420807	-4.132049297	4.525789212	-1.293568033	532.2156372	52.1178894	1321.514038	2.439965339	-3.324284018	-8.448336116	783.8626099	30.26488113	1336.629272	0.370618017	-3.629217174	-0.144337759	269.2499084	297.1373901	1018.440125	1.810102369	19.9156056	-0.699087898	237.8629303	296.4326782	1388.536987
890	-4.954557325	4.052833617	-0.079004064	374.2503967	113.3925858	671.8309326	12.9631458	9.71295674	1.601790458	332.6002808	87.53495789	312.3183594	-10.21688981	31.1128538	13.06039233	417.7413025	118.5841827	52.27693176	-4.134612325	4.525332443	-1.278039918	532.206543	52.0876236	1321.501343	2.442145877	-3.325296167	-8.431045493	783.8497925	30.19732285	1336.621094	0.364520739	-3.63989404	-0.140424594	269.2668457	297.15271	1018.441284	1.803619666	19.90418211	-0.702427913	237.891571	296.4284973	1388.534302
891	-4.978042504	4.053363383	-0.089652816	374.2604675	113.4160461	671.8253174	12.95050653	9.714354368	1.596855646	332.6046448	87.54431915	312.3153687	-10.22003425	31.11043592	13.05779942	417.7401428	118.5841217	52.27421188	-4.133960042	4.52272886	-1.276524683	532.1990356	52.04934311	1321.498901	2.440605243	-3.331880469	-8.434432413	783.8407593	30.12956619	1336.623901	0.35303036	-3.636099016	-0.136667176	269.2810059	297.1663208	1018.441956	1.814774432	19.91512237	-0.70065073	237.9100952	296.4268799	1388.529785
892	-4.969218326	4.055578072	-0.103242505	374.2771606	113.4318619	671.8267212	12.95915782	9.714356929	1.600604139	332.610199	87.55600739	312.3145752	-10.21843001	31.10780288	13.04672426	417.7386169	118.5812988	52.27362442	-4.141097163	4.525401172	-1.292530484	532.1994019	52.01227951	1321.508301	2.405217819	-3.336817415	-8.446737852	783.8356323	30.06088448	1336.636841	0.378271191	-3.651432364	-0.134207241	269.3005981	297.1725159	1018.437134	1.799242155	19.91979592	-0.707525049	237.9291534	296.426178	1388.526733
893	-4.950017811	4.062009976	-0.076773928	374.3013916	113.4444656	671.8273926	12.95969058	9.717227316	1.577358337	332.6177368	87.5517807	312.3186035	-10.21790836	31.10801803	13.04903031	417.7389832	118.5832977	52.27536774	-4.151618643	4.524289985	-1.298040526	532.2058716	51.98311997	1321.53186	2.407337739	-3.328013942	-8.518698164	783.8394165	30.00375748	1336.665283	0.372837455	-3.620209008	-0.130736731	269.3171387	297.1740723	1018.436584	1.810042392	19.90694492	-0.700376082	237.9468231	296.4251099	1388.529419
894	-4.923448375	4.066670726	-0.090480336	374.3335571	113.4505463	671.8270874	12.95126639	9.719824496	1.562601394	332.630249	87.54467773	312.3201294	-10.21553145	31.10930893	13.05302853	417.7404785	118.582695	52.27444458	-4.166980165	4.521087054	-1.348316801	532.2192383	51.95209503	1321.556885	2.37323311	-3.337138221	-8.477781916	783.8452148	29.9382534	1336.695557	0.381073943	-3.600766021	-0.125956986	269.3324585	297.1748962	1018.433411	1.816008135	19.91845038	-0.701737851	237.9585876	296.4193115	1388.530884
895	-4.928944116	4.065462636	-0.077789952	374.3678894	113.4636459	671.8279419	12.95276733	9.722887835	1.569153466	332.6466064	87.55954742	312.3186035	-10.21748745	31.1094148	13.05626775	417.7420959	118.5847778	52.27469635	-4.182010423	4.515245961	-1.398507166	532.2380371	51.92047119	1321.577271	2.353363023	-3.336043256	-8.496905592	783.8565063	29.88478088	1336.718872	0.408989406	-3.627625739	-0.128449138	269.3544006	297.1715088	1018.431519	1.820668245	19.89277911	-0.698062462	237.9828339	296.4102783	1388.529297
896	-4.937292315	4.063741856	-0.083264095	374.4048767	113.4766998	671.8243408	12.97340133	9.727984864	1.557470854	332.6612854	87.56882477	312.3166809	-10.21684968	31.11277184	13.04317171	417.7440186	118.5875244	52.27651215	-4.177195994	4.511212735	-1.392187854	532.2619629	51.88775635	1321.590942	2.358508076	-3.339758666	-8.480286034	783.8706665	29.82826042	1336.743408	0.441019979	-3.599986525	-0.130990835	269.3706665	297.1705017	1018.435181	1.838727265	19.89614639	-0.691041134	237.9929047	296.4016724	1388.532349
897	-4.919447165	4.062850089	-0.090861526	374.4393005	113.4789734	671.8209229	12.95878302	9.730167963	1.549006542	332.6730957	87.57858276	312.3119507	-10.21774358	31.11662748	13.0460993	417.7467651	118.5894852	52.27394486	-4.18869419	4.506184008	-1.393931366	532.2880859	51.87350082	1321.585083	2.336383813	-3.343024777	-8.474247293	783.888916	29.77281952	1336.763428	0.445195946	-3.609111658	-0.130170559	269.3877869	297.1712341	1018.436401	1.823447492	19.88926327	-0.687001131	238.0114288	296.3941345	1388.533691
898	-4.917400242	4.06208212	-0.062121338	374.4666443	113.4907608	671.8190918	12.92763735	9.729995501	1.508855062	332.6836853	87.59174347	312.310791	-10.21934014	31.11239618	13.04481266	417.7494202	118.5952301	52.27360916	-4.197882502	4.499431085	-1.390409977	532.3169556	51.85787582	1321.573608	2.339488561	-3.345717152	-8.451556551	783.9124756	29.71861267	1336.785767	0.459191217	-3.619658751	-0.129468183	269.4000549	297.1730347	1018.439331	1.792288809	19.90914083	-0.686976638	238.0297852	296.3840027	1388.53186
899	-4.931751324	4.060993558	-0.086698346	374.4884949	113.5085907	671.815918	12.94673371	9.728999147	1.526087416	332.6911621	87.59286499	312.3140869	-10.21686675	31.11493701	13.04309999	417.7514038	118.5981522	52.27463913	-4.197000127	4.493547304	-1.392666714	532.3530273	51.84407044	1321.569092	2.370031673	-3.3475041	-8.426937988	783.9437866	29.68657303	1336.815063	0.449962564	-3.611118026	-0.131384678	269.4205017	297.1801147	1018.444824	1.831114593	19.8998808	-0.677003922	238.0514526	296.374115	1388.530396
900	-4.933047352	4.06127573	-0.100069628	374.5031433	113.515831	671.8192139	12.95682446	9.727219883	1.571600061	332.6947937	87.59573364	312.3177185	-10.22116807	31.11224933	13.0369477	417.7513428	118.5998383	52.27108002	-4.234072686	4.489255811	-1.363336387	532.3904419	51.82959747	1321.564819	2.393322191	-3.347630459	-8.439240012	783.9772339	29.64761543	1336.838501	0.456956464	-3.618434866	-0.131272167	269.4322815	297.1852112	1018.440918	1.826244241	19.89541215	-0.676359483	238.0694885	296.3615723	1388.525879
901	-4.961855382	4.06037073	-0.083478559	374.5136108	113.5283432	671.8203735	12.95804962	9.729256987	1.567206115	332.6958008	87.5986023	312.3204041	-10.22468903	31.11298016	13.03709114	417.7509155	118.5999832	52.2739296	-4.240689005	4.483865938	-1.381226787	532.4279175	51.81541061	1321.561768	2.391099818	-3.354117217	-8.414941614	784.0131226	29.61297035	1336.861328	0.460653571	-3.618848093	-0.129918296	269.4493408	297.189209	1018.437866	1.83850934	19.89832352	-0.67086801	238.0900116	296.353363	1388.52417
902	-4.955039707	4.065303835	-0.099046888	374.5203247	113.5347595	671.8184204	12.9876491	9.741005766	1.532657097	332.6990662	87.59430695	312.3218079	-10.22760979	31.11134775	13.03575413	417.7492065	118.600975	52.2728157	-4.255840499	4.479797279	-1.392980049	532.4630127	51.80524826	1321.55542	2.375634776	-3.356583769	-8.387649886	784.048584	29.61089134	1336.877319	0.457989477	-3.592431482	-0.128606646	269.4684143	297.1890869	1018.433472	1.844621078	19.897912	-0.664166208	238.1131897	296.3467712	1388.525635
903	-4.940169105	4.06903824	-0.089884823	374.5233459	113.5401154	671.8184204	12.98616695	9.738806445	1.55069584	332.7019348	87.59838867	312.3209534	-10.22394283	31.11222884	13.04367885	417.7486877	118.6032715	52.27121735	-4.277199354	4.477131371	-1.38755325	532.5003662	51.79520035	1321.547974	2.387642675	-3.358348733	-8.377289342	784.0834351	29.61084557	1336.888306	0.463564832	-3.59395248	-0.127946332	269.4945679	297.1855774	1018.430847	1.837381505	19.92077435	-0.662683416	238.1381989	296.3424683	1388.525513
904	-4.940125563	4.068635686	-0.060770988	374.5255127	113.5436554	671.8173828	12.98965462	9.736128157	1.567479429	332.7003784	87.60334015	312.3222961	-10.21983789	31.11316116	13.04296937	417.7506409	118.6009369	52.2719841	-4.276897546	4.473711154	-1.401554818	532.5397949	51.80874634	1321.552979	2.379138022	-3.36047591	-8.392310636	784.1187134	29.62817574	1336.906982	0.485465834	-3.593671162	-0.126784413	269.5145874	297.1839905	1018.434204	1.83037928	19.93357924	-0.658533756	238.1665497	296.3406372	1388.527344
905	-4.948253915	4.066937957	-0.084987697	374.5275879	113.5412598	671.8182373	12.98861045	9.740246761	1.54618322	332.6997375	87.61353302	312.3226624	-10.2258587	31.11323629	13.03610076	417.750946	118.598587	52.27117539	-4.270032779	4.469652741	-1.413589718	532.5793457	51.83923721	1321.564209	2.390537822	-3.359222357	-8.383803635	784.1551514	29.65403938	1336.927002	0.496000654	-3.598451013	-0.12789113	269.5354004	297.1838379	1018.435364	1.845244547	19.91501308	-0.654130525	238.2022247	296.3381958	1388.531372
906	-4.971120534	4.068099089	-0.085330814	374.5298462	113.54039	671.8187866	12.95912623	9.741378865	1.519900545	332.7007141	87.6156311	312.3247986	-10.22778908	31.11265914	13.04091433	417.7494812	118.6010284	52.27282333	-4.253184836	4.468323842	-1.430885464	532.6237183	51.86187363	1321.57605	2.3827529	-3.364285875	-8.383498838	784.197876	29.69588089	1336.941406	0.489049122	-3.595455548	-0.127939475	269.5443115	297.1879272	1018.440491	1.850221193	19.92488783	-0.654909434	238.2369843	296.3352356	1388.533936
907	-4.978962872	4.064508971	-0.109589491	374.5341187	113.5451202	671.8165894	12.95752199	9.737496756	1.52884329	332.7023621	87.61425781	312.3267517	-10.22672869	31.11417544	13.0382147	417.7492371	118.6022949	52.27281189	-4.235230403	4.466202215	-1.422812181	532.670166	51.89751053	1321.581787	2.366077207	-3.370187799	-8.335597868	784.2435913	29.74230957	1336.949219	0.496573002	-3.575819181	-0.127352732	269.5541992	297.1963501	1018.442932	1.854745553	19.93112721	-0.65539283	238.257431	296.329895	1388.536255
908	-4.973613126	4.065891231	-0.080407855	374.5378113	113.5450745	671.8192139	12.969538	9.739792554	1.526714726	332.7038574	87.61875916	312.3266296	-10.23028893	31.11512826	13.03813018	417.7531433	118.603096	52.26977158	-4.200536031	4.468139427	-1.385328743	532.7193604	51.93447495	1321.576172	2.380748453	-3.36706128	-8.371535762	784.2958984	29.79864693	1336.952393	0.478693008	-3.582998564	-0.125065206	269.5717773	297.1999817	1018.445801	1.835313451	19.94081754	-0.664947891	238.2827759	296.3229675	1388.53418
909	-4.97988324	4.069865974	-0.074085541	374.5430603	113.5529175	671.8156738	12.9682932	9.743103488	1.49462575	332.7051392	87.61678314	312.3263855	-10.2287675	31.1100705	13.03040267	417.755249	118.6015244	52.27038574	-4.205274047	4.46703934	-1.359418954	532.7653809	51.97079849	1321.564331	2.405899771	-3.365973999	-8.394311881	784.3482666	29.86677361	1336.959595	0.486183164	-3.590138246	-0.121867544	269.5858459	297.2001953	1018.452576	1.850596427	19.93551731	-0.662391479	238.3095245	296.3154907	1388.540527
910	-4.992232222	4.069171856	-0.091331582	374.5501709	113.559761	671.8137207	12.97519596	9.745096195	1.512878897	332.7071533	87.61376953	312.3270264	-10.22427665	31.11732075	13.03393217	417.7572327	118.5979233	52.27131271	-4.196798636	4.466527929	-1.341618734	532.8071899	51.99200058	1321.550903	2.406145017	-3.374833608	-8.385295178	784.3986206	29.93682098	1336.96936	0.495842439	-3.592560829	-0.121929736	269.6011047	297.197113	1018.454529	1.844172207	19.93186487	-0.664202813	238.3378601	296.3088074	1388.544312
